Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.607109743,5/6/17,13,0.43,10,15.13,5.4,51.84,13.6,29.05,29.84,3928.25,,
0.681747139,5/6/17,14,0.73,10,15.68,5.45,50.76,11.6,29.05,29.84,2959.75,,
0.639222855,5/6/17,15,0.45,10,15.96,5.89,50.64,10.6,29.05,29.84,2593.25,,
0.00546449,5/6/17,16,0.65,10,15.98,5.89,49.36,13.48,29.05,29.84,2490.5,,
0.395546095,5/6/17,17,0.31,10,15.22,5.82,51.92,13.76,29.06,29.85,1590.75,,
0.646137174,5/7/17,6,0,10,6.71,-0.23,59.52,4.36,29.24,30.03,196.23,,
0.358907511,5/7/17,7,0,10,8.59,-0.29,53.2,6.32,29.25,30.04,1140,,
0.251644832,5/7/17,8,0,10,10.24,-0.26,47.52,6,29.26,30.05,2522.25,,
0.930521902,5/7/17,9,0,10,11.86,-0.7,40.88,6.6,29.26,30.05,3676.75,,
0.271498541,5/7/17,10,0,10,13.04,1.48,44.56,5.12,29.26,30.05,4353.75,,
0.934328619,5/7/17,11,0,10,14.11,2.31,44.56,6.12,29.25,30.04,4713.75,,
0.586866419,5/7/17,12,0,10,15.21,3.22,45.04,8.92,29.25,30.04,4712,,
0.850677044,5/7/17,13,0,10,16.33,3.45,42.4,8.44,29.24,30.03,4713.25,,
0.391803597,5/7/17,14,0,10,17.21,2.91,37.56,9.8,29.23,30.02,4682.75,,
0.471788332,5/7/17,15,0,10,17.65,2.06,35.6,11.44,29.22,30.01,4116.25,,
0.319668684,5/7/17,16,0,10,17.51,0.67,32,11.08,29.22,30.01,3189.25,,
0.817932609,5/7/17,17,0,10,16.85,0.51,32,10.44,29.22,30.01,1931.75,,
0.832329087,5/8/17,6,0,10,7.78,2.04,66.32,6.12,29.34,30.14,211.3,,
0.139796209,5/8/17,7,0,10,9.96,-0.48,47.23,9.16,29.35,30.14,1089,,
0.127441846,5/8/17,8,0.39,10,11.02,-0.96,40.96,10.44,29.36,30.15,2469,,
0.151338426,5/8/17,9,0.91,10,11.61,0.03,45.08,9.8,29.35,30.14,1293.75,,
0.892397039,5/8/17,10,0.62,10,12.9,1.02,43.88,8.84,29.34,30.13,2240.25,,
0.85148409,5/8/17,11,0.92,10,13.09,2.02,44.04,8.2,29.32,30.12,2667.5,,
0.993014878,5/8/17,12,0.92,10,14.39,4.56,50.87,9.04,29.3,30.09,1327.25,,
0.993556835,5/8/17,13,0.73,10,15.87,5.86,51.92,9.4,29.29,30.08,2226,,
0.499799627,5/8/17,14,0.15,10,17.4,6.6,49.8,8.72,29.26,30.05,4101.25,,
0.312812892,5/8/17,15,0,10,18.31,7.62,49.64,9.36,29.22,30.01,3883,,
0.485133979,5/8/17,16,0,10,18.91,7.9,49,8.76,29.22,30.01,2982.5,,
0.725901172,5/8/17,17,0,10,18.46,9.1,53.16,7.04,29.21,30,1704.5,,
0.550130973,5/9/17,6,0.82,10,11.05,8.89,79.28,8.52,29.12,29.91,69.23,,
0.546501171,5/9/17,7,0.52,10,12.4,9.29,79.48,13.04,29.11,29.9,432.75,,
0.528476048,5/9/17,8,0.4,10,14.96,10.65,76.72,11.8,29.1,29.89,1907.5,,
0.589648553,5/9/17,9,0,10,18.63,12.76,70.24,8.6,29.1,29.89,2819.75,,
0.806615847,5/9/17,10,0.14,10,21.18,14.48,66.56,6.52,29.1,29.89,3969,,
0.551439857,5/9/17,11,0.62,10,23.04,15.93,65.84,6.48,29.1,29.89,4637.25,,
0.197977128,5/9/17,12,0.88,10,24.24,16.58,64.4,4.36,29.09,29.88,4673.75,,
0.240394289,5/9/17,13,0.71,10,24.74,17.05,69.85,11.48,29.09,29.88,4181.5,,
0.239259026,5/9/17,14,0.02,10,25.46,17.58,70.61,14.08,29.08,29.87,2485,,
0.370050772,5/9/17,15,0.03,10,24.78,17.14,73.21,13.8,29.07,29.86,2881.25,,
0.723714952,5/9/17,16,0.03,10,23.16,17.06,76.49,11.8,29.06,29.86,2201.5,,
0.68053768,5/9/17,17,0,10,22.13,16.81,77.72,9.84,29.06,29.86,1720.75,,
0.607022392,5/10/17,6,0.73,4.96,13.85,11.99,90,5.4,29.16,29.95,241.73,,
0.456570626,5/10/17,7,0.16,5,16.17,13.5,87,6.04,29.16,29.95,901.25,,
0.599742839,5/10/17,8,0,6.32,18.2,14.53,81.96,7.96,29.16,29.95,2060.75,,
0.224757771,5/10/17,9,0.28,9.88,20.53,16,77.28,6.52,29.17,29.96,3057.25,,
0.046176138,5/10/17,10,0,9.92,22.5,16.82,71.08,6.6,29.16,29.95,3885,,
0.081532061,5/10/17,11,0,10,24.2,17.23,66.44,6.52,29.15,29.94,4457.25,,
0.333755472,5/10/17,12,0.01,10,25.9,17.86,62.64,6.28,29.12,29.91,4583,,
0.152912283,5/10/17,13,0.3,10,26.84,18.91,62,5.24,29.11,29.9,4224,,
0.928480351,5/10/17,14,0.56,10,27.01,19.02,58.32,5.76,29.07,29.86,2186,,
0.186051445,5/10/17,15,0.73,7.76,26.82,19.74,66.89,7.88,29.05,29.84,1180.75,,
0.180147873,5/10/17,16,0.84,10,26.85,20.17,67.01,11.12,29.04,29.83,802.75,,
0.346201353,5/10/17,17,0.52,10,26.47,18.92,62.53,11.04,29.02,29.81,1156.75,,
0.652898424,5/11/17,6,1,2.86,14.27,13.45,95,8.31,29.12,29.92,122.23,,
0.604327171,5/11/17,7,0.92,7.58,14.1,12.43,90.23,16.16,29.1,29.9,357.5,,
0.405035867,5/11/17,8,0.84,8.76,14.06,12.26,88.11,14.67,29.1,29.89,782.25,,
0.611088308,5/11/17,9,0.99,7.12,14.38,12.31,88.68,13.32,29.12,29.92,285,,
0.68129212,5/11/17,10,1,10,14.92,12.65,87.84,9.32,29.14,29.94,0,,
0.729528902,5/11/17,11,1,10,14.96,12.65,85.92,10.32,29.15,29.94,0,,
0.511904808,5/11/17,12,1,10,15.29,12.65,83.04,11.24,29.15,29.94,0,,
0.7817736,5/11/17,13,1,10,15.91,12.93,79.85,12.5,29.15,29.94,0,,
0.109071451,5/11/17,14,1,10,16.43,12.82,75,9.72,29.15,29.94,0,,
0.884805144,5/11/17,15,1,10,16.68,12.98,76.92,9.4,29.15,29.94,0,,
0.005250349,5/11/17,16,1,10,16.75,12.88,74.92,9.08,29.13,29.92,0,,
0.631778994,5/11/17,17,1,10,16.34,12.66,77.88,9.04,29.11,29.91,0,,
0.539035673,5/12/17,6,0,10,11.54,9.08,82.88,7.04,29.16,29.95,0,,
0.194307626,5/12/17,7,0,10,14.08,9.89,76.92,5.8,29.16,29.95,0,,
0.749860315,5/12/17,8,0,10,15.96,9.8,67.12,6.8,29.16,29.95,0,,
0.142222627,5/12/17,9,0,10,17.66,10.62,62.8,9.04,29.16,29.95,0,,
0.819245016,5/12/17,10,0,10,18.76,10.58,57.72,10.88,29.16,29.95,52,,
0.876410303,5/12/17,11,0,10,19.73,9.97,52.44,10.12,29.15,29.94,3093.25,,
0.62314079,5/12/17,12,0,10,20.55,10,49.4,12.68,29.15,29.94,904.25,,
0.006147044,5/12/17,13,0.28,10,20.98,9.8,47.4,12.28,29.14,29.93,0,,
0.44905283,5/12/17,14,0.42,10,21.21,9.1,43.84,9.48,29.12,29.91,1053.25,,
0.472885076,5/12/17,15,0.65,10,21.36,8.59,42.16,8.6,29.12,29.91,896.25,,
0.420694712,5/12/17,16,0.29,10,21.29,9.34,44.64,10.52,29.12,29.91,2137.25,,
0.350263062,5/12/17,17,0,10,20.88,7.81,40.04,13,29.12,29.91,1519,,
0.445580907,5/13/17,6,0,10,12.66,9.8,79.36,0,29.17,29.96,238.8,,
0.084024789,5/13/17,7,0,10,15.83,10.08,66.68,3.52,29.18,29.97,1104.5,,
0.63993159,5/13/17,8,0,10,18.44,9.91,55.84,4.6,29.19,29.98,2322,,
0.363477574,5/13/17,9,0,10,20.28,9.2,46.8,3.76,29.18,29.97,3400.75,,
0.282111215,5/13/17,10,0,10,21.68,10.41,47.2,7.12,29.17,29.96,4220,,
0.728762566,5/13/17,11,0,10,22.85,10.35,43.68,7.4,29.16,29.95,4651.25,,
0.516022411,5/13/17,12,0,10,23.99,9.99,39.32,7.72,29.13,29.92,4718.25,,
0.167969004,5/13/17,13,0,10,25.07,9.59,36.28,11.84,29.11,29.9,4713,,
0.882462564,5/13/17,14,0,10,26,9.6,33.4,9.84,29.08,29.87,4516,,
0.053156121,5/13/17,15,0,10,26.33,9.22,32.72,12.48,29.07,29.86,3903,,
0.784268647,5/13/17,16,0,10,26.41,8.68,30.36,14.68,29.07,29.86,2966.75,,
0.565036818,5/13/17,17,0,10,26.02,8.64,31.24,11.12,29.06,29.85,1802.25,,
0.993588959,5/14/17,6,0,9.96,17.97,12.15,69.56,5.68,29.14,29.93,215.3,,
0.835788947,5/14/17,7,0,10,21.42,13.15,58.72,11.16,29.16,29.95,1100.5,,
0.556831623,5/14/17,8,0,10,23.79,13.31,50.64,14.72,29.17,29.96,2386.5,,
0.67241853,5/14/17,9,0,10,25.42,12.92,44.28,16.04,29.17,29.96,3483,,
0.291934016,5/14/17,10,0,10,26.41,12.35,40.28,13.64,29.16,29.95,4241,,
0.38608141,5/14/17,11,0,10,27.22,11.67,36.72,13,29.15,29.94,4607.75,,
0.052312105,5/14/17,12,0,10,28.07,11.16,32.92,17.76,29.12,29.91,4624.5,,
0.233562152,5/14/17,13,0,10,28.6,10.07,29.96,18.28,29.12,29.91,4690.75,,
0.851140914,5/14/17,14,0.14,9.84,28.78,10.02,29.28,18.8,29.1,29.89,4428,,
0.201192086,5/14/17,15,0.01,10,28.46,10.06,30.64,13.96,29.09,29.88,3955.25,,
0.101000116,5/14/17,16,0,10,28.07,10.37,31.24,12.24,29.08,29.87,3032.5,,
0.366351178,5/14/17,17,0,10,27.32,9.77,31.2,12.56,29.07,29.86,1835.25,,
0.340178806,5/15/17,6,0,10,17.3,14.1,80.88,0.12,29.18,29.97,223.73,,
0.833688511,5/15/17,7,0,10,20.47,14.84,69.84,1.96,29.18,29.97,1108.5,,
0.368854937,5/15/17,8,0,10,23.37,15.37,61.8,3.24,29.19,29.98,2358.5,,
0.229795013,5/15/17,9,0,10,25.62,14.45,49.56,4.8,29.17,29.96,3341.5,,
0.897271794,5/15/17,10,0,10,27.24,13.36,39.88,6.76,29.17,29.96,4132.75,,
0.167614636,5/15/17,11,0,10,28.35,12.96,36.16,11.28,29.15,29.94,4540.75,,
0.668504691,5/15/17,12,0,10,29.04,12.7,34.24,12.68,29.15,29.94,4679.25,,
0.010436299,5/15/17,13,0,10,29.51,12.72,33.12,12.04,29.13,29.92,4592.25,,
0.227425559,5/15/17,14,0,10,29.78,12.64,33.12,14.12,29.12,29.91,4230.75,,
0.765504617,5/15/17,15,0,10,29.91,13.54,33.88,14.8,29.11,29.9,3803.5,,
0.780988212,5/15/17,16,0,10,29.58,13.18,33.2,14.96,29.1,29.89,2778,,
0.037826785,5/15/17,17,0,10,28.71,13.44,36.44,13.84,29.1,29.89,1788.25,,
0.325559402,5/16/17,6,0,10,20.8,16.29,71.96,13.76,29.11,29.9,240.6,,
0.721528267,5/16/17,7,0,10,22.77,16.63,65.2,15.84,29.12,29.91,1018,,
0.363132519,5/16/17,8,0,10,24.75,16.98,61.92,17.76,29.12,29.91,1841.75,,
0.931251749,5/16/17,9,0,10,26.45,16.86,54.12,18.76,29.1,29.89,3076.25,,
0.259736348,5/16/17,10,0.29,10,27.34,16.25,49.24,19.48,29.1,29.89,4182.75,,
0.465355061,5/16/17,11,0,10,28.18,15.51,43.12,19.28,29.09,29.88,4465,,
0.758226028,5/16/17,12,0,10,28.7,14.98,40.44,19.8,29.07,29.86,4697.25,,
0.742704098,5/16/17,13,0,10,28.93,14.47,38.44,21.4,29.05,29.84,4361.5,,
0.575121349,5/16/17,14,0,10,29.58,14.34,37.16,22.56,29.03,29.82,4252,,
0.739070291,5/16/17,15,0,9.04,29.59,14.75,38.16,22.88,29.01,29.8,3942.5,,
0.810807842,5/16/17,16,0,10,29.43,14.92,38.88,21.84,29,29.79,2979.5,,
0.852741611,5/16/17,17,0,10,28.74,15.31,41.48,19.04,29,29.79,1784.75,,
0.947302789,5/17/17,6,0.66,10,22.59,17.96,71.84,16.28,29.02,29.81,202.03,,
0.375516969,5/17/17,7,0.56,10,24.44,17.89,64.16,20.12,29.03,29.82,1004.25,,
0.984497605,5/17/17,8,0.61,10,25.78,17.44,58.48,22.16,29.01,29.8,2075.5,,
0.74959806,5/17/17,9,0.45,10,26.59,16.94,53.4,23.6,28.99,29.78,3038,,
0.994369565,5/17/17,10,0.42,10,26.97,16.04,48.36,24.64,28.98,29.77,3944.5,,
0.661693272,5/17/17,11,0.14,10,27.39,15.11,45.12,23.96,28.97,29.76,2720.5,,
0.501317663,5/17/17,12,0,10,27.72,13.36,38.92,23.68,28.95,29.74,2641.25,,
0.83923459,5/17/17,13,0,10,27.72,13.94,40.16,25.76,28.92,29.71,2375,,
0.191545652,5/17/17,14,0,5.2,27.7,13.84,40.36,28.76,28.91,29.7,3014.75,,
0.221223588,5/17/17,15,0.01,5.8,27.53,14.46,42.88,29.08,28.91,29.69,1688.25,,
0.854500299,5/17/17,16,0.54,3.2,27.42,15,43.56,29,28.92,29.7,2198.75,,
0.392197532,5/17/17,17,0.5,2.92,26.74,15.44,47.4,31.52,28.91,29.69,1621,,
0.37205106,5/18/17,6,0,10,22.69,18.83,76.32,17.52,29.02,29.81,228.05,,
0.973185677,5/18/17,7,0.52,10,24.19,19.18,71.96,22,29.03,29.82,1096.25,,
0.968091082,5/18/17,8,0.53,10,25.51,18.83,64.48,18.84,29.04,29.83,2048.75,,
0.816018244,5/18/17,9,0.44,10,27.09,18.5,57.04,22.68,29.05,29.84,3339,,
0.269079118,5/18/17,10,0.44,10,28.49,18.02,51.08,22.68,29.06,29.85,3995.25,,
0.49691528,5/18/17,11,0.43,10,29.64,17.34,44.72,17.88,29.07,29.86,4376.5,,
0.756500053,5/18/17,12,0.43,10,30.54,17.14,42.68,18.72,29.06,29.85,4224.5,,
0.799231077,5/18/17,13,0.44,10,31.08,15.64,37.04,19.56,29.06,29.85,3589.25,,
0.982413143,5/18/17,14,0.3,10,31.11,15.24,35.88,19.12,29.06,29.85,3262.25,,
0.300743905,5/18/17,15,0.02,10,30.82,15.57,37.16,14.6,29.06,29.85,1893.75,,
0.317286973,5/18/17,16,0.31,9.96,30.29,15.51,40.89,12.92,29.06,29.85,1074.75,,
0.189242092,5/18/17,17,0.3,10,28.87,16,41,13.99,29.06,29.85,1342.5,,
0.494482684,5/19/17,6,1,8,10.58,8.77,88.26,14.85,29.21,30.01,66.28,,
0.51448759,5/19/17,7,0.98,7.27,10.86,9.51,92.01,14.93,29.2,30,65.95,,
0.916376496,5/19/17,8,0.82,6.51,11.15,9.7,95.67,17.11,29.19,29.98,42.59,,
0.020391447,5/19/17,9,0.76,10,12.4,11.07,92.67,15.48,29.17,29.96,1039,,
0.472672991,5/19/17,10,0.99,9.04,13.71,12.2,92.88,16.68,29.17,29.96,1386,,
0.465717149,5/19/17,11,1,10,14.98,12.98,91.92,11.12,29.17,29.96,1907.25,,
0.951587995,5/19/17,12,1,10,14.51,12.94,89.88,10,29.21,30,1571,,
0.704657999,5/19/17,13,1,8.46,14.34,12.98,90.47,13.03,29.21,30,1266,,
0.903521163,5/19/17,14,1,10,14.02,12.39,91.51,13.19,29.21,30,2230.75,,
0.29554396,5/19/17,15,1,9.93,13.21,11.64,89.97,12.66,29.23,30.02,2025.5,,
0.923874289,5/19/17,16,1,9.89,12.64,11.11,89.47,14.34,29.26,30.05,1411.5,,
0.137915272,5/19/17,17,1,8.04,11.94,10.63,90.68,13.48,29.27,30.06,1108,,
0.074979181,5/20/17,6,1,1.93,12.74,12.41,98.24,14.49,29.2,29.99,79.7,,
0.3049209,5/20/17,7,1,2.05,13.12,12.65,97.54,11.29,29.2,30,42.08,,
0.705381849,5/20/17,8,1,1.76,13.37,13.12,99.11,7.37,29.24,30.04,16.02,,
0.091036977,5/20/17,9,1,4.7,14.33,13.73,98.15,16.07,29.17,29.96,84.08,,
0.722314949,5/20/17,10,0.74,10,16.38,15.54,95.26,19.11,29.13,29.92,1191,,
0.809231175,5/20/17,11,0.51,10,19.54,17.44,89.66,22.54,29.1,29.89,2785.5,,
0.630319499,5/20/17,12,0.43,10,22.02,18.91,84.32,19.2,29.12,29.91,3913,,
0.250757264,5/20/17,13,0.42,10,23.93,20.87,83.68,17.24,29.11,29.9,3480.75,,
0.773976344,5/20/17,14,0.62,10,24.95,21.1,77.72,12.32,29.1,29.89,2226.25,,
0.633299392,5/20/17,15,0.44,10,25.05,20.71,74.2,12.92,29.11,29.9,2607.5,,
0.640838888,5/20/17,16,0.39,10,24.68,19.51,70.04,10.76,29.1,29.89,2423.75,,
0.712190182,5/20/17,17,0.03,10,24.02,19.28,71.28,6.76,29.09,29.88,1357,,
0.086759364,5/21/17,6,0.92,10,15.38,12.98,83.76,13.4,29.19,29.98,172,,
0.379251164,5/21/17,7,0.43,10,15.81,11.46,71.4,14.56,29.2,29.99,1136.25,,
0.070373708,5/21/17,8,0,10,16.38,10.52,67.24,13.76,29.2,29.99,2544.25,,
0.836267925,5/21/17,9,0.53,10,17.19,11.21,66.64,15.28,29.2,29.99,3192.75,,
0.594497948,5/21/17,10,0.63,10,17.4,11,63.44,15.68,29.21,30,3847,,
0.19599321,5/21/17,11,0.75,10,17.87,11.44,64.84,14.72,29.21,30,3553.25,,
0.428313244,5/21/17,12,0.99,10,17.86,11.79,65.72,15.4,29.22,30.01,2408.75,,
0.612671089,5/21/17,13,1,10,17.4,10.96,63.48,13.28,29.22,30.01,2723.75,,
0.745249569,5/21/17,14,1,10,16.61,10.74,65.36,13.76,29.23,30.02,2504.75,,
0.530467179,5/21/17,15,1,10,15.92,10.62,66.92,14.44,29.24,30.03,1507.25,,
0.841016891,5/21/17,16,1,10,15.51,10.36,69.8,15.76,29.25,30.04,1295.75,,
0.486659311,5/21/17,17,0.84,10,14.82,9.8,69.8,18.72,29.25,30.04,1017.75,,
0.87043333,5/22/17,6,0,10,11.64,9.45,82.16,5.4,29.31,30.1,297.75,,
0.403370687,5/22/17,7,0,10,14.04,10.14,74.24,6.8,29.31,30.11,1215.75,,
0.21330966,5/22/17,8,0,10,16.37,8.96,58.96,7.08,29.31,30.1,2430,,
0.934291031,5/22/17,9,0,10,17.97,9.28,54.16,9.16,29.3,30.09,3485.25,,
0.045650343,5/22/17,10,0,10,19.43,9.96,52.4,10.68,29.29,30.08,4365.25,,
0.977341567,5/22/17,11,0,10,20.74,10.18,49,12.08,29.27,30.06,4716.25,,
0.410947569,5/22/17,12,0,10,21.65,9.16,42.72,11.76,29.24,30.03,4711,,
0.401814506,5/22/17,13,0,10,22.19,9.23,41.32,12.52,29.22,30.01,4710.75,,
0.385409326,5/22/17,14,0.14,10,22.26,9.36,42.24,14.4,29.22,30.01,4635.75,,
0.7581521,5/22/17,15,0.14,10,22.13,8.65,38.84,13.84,29.2,29.99,3944.25,,
0.132304075,5/22/17,16,0.62,10,21.58,7.92,38.92,14.56,29.2,29.99,2714.5,,
0.455696435,5/22/17,17,0.99,10,20.66,6.89,38.16,11.6,29.19,29.98,1413.25,,
0.778026009,5/23/17,6,0.83,10,15.17,14.21,90.84,0.2,29.06,29.85,142.15,,
0.719606656,5/23/17,7,0.83,10,16.72,14.64,85.92,2.92,29.05,29.84,571.5,,
0.73029091,5/23/17,8,0.8,10,17.42,13.45,73.64,5.08,29.04,29.83,1771.5,,
0.679868155,5/23/17,9,0.81,10,17.85,13.43,73.12,2.68,29.03,29.82,1388.25,,
0.957014314,5/23/17,10,0.84,10,18.64,13.35,68.64,4.72,29,29.79,1404,,
0.789518827,5/23/17,11,0.83,10,19.33,12.97,64.68,5.96,28.98,29.77,1976,,
0.307316507,5/23/17,12,0.99,10,19.47,11.75,59.56,1.92,28.96,29.75,1876.5,,
0.458160658,5/23/17,13,0.92,10,20.22,11.28,53.64,5.08,28.95,29.74,1830,,
0.002956675,5/23/17,14,0.75,10,20.46,11.6,54.76,6.04,28.93,29.72,2154.75,,
0.706202308,5/23/17,15,0.73,10,19.5,11.93,56.04,4.08,28.92,29.7,1728,,
0.088712078,5/23/17,16,1,10,18.49,13.1,67.16,6.68,28.9,29.69,644.25,,
0.508985495,5/23/17,17,1,10,17.67,13.66,74.08,6.08,28.9,29.68,625.5,,
0.428798149,5/24/17,6,1,2.33,13.7,13.68,96.23,6,28.78,29.56,139.48,,
0.633365282,5/24/17,7,1,3.37,13.73,13.71,96.23,7.85,28.77,29.55,294,,
0.12661322,5/24/17,8,1,3.32,13.81,13.74,96.72,8.4,28.77,29.55,301,,
0.38720705,5/24/17,9,1,4.19,13.96,13.81,93.77,8.61,28.77,29.55,497.75,,
0.444539419,5/24/17,10,1,3.96,14.43,14.16,93.72,9.21,28.75,29.54,619.75,,
0.448904276,5/24/17,11,1,4.42,15.03,14.74,91.62,7.46,28.74,29.53,990.75,,
0.637191804,5/24/17,12,1,8.88,15.64,14.53,90.12,9.16,28.74,29.52,1563.75,,
0.99957595,5/24/17,13,1,7.24,15.63,14.07,88.97,8.58,28.73,29.52,561.25,,
0.024445635,5/24/17,14,1,5.91,15.18,14.52,91,9.78,28.73,29.51,452.5,,
0.112595573,5/24/17,15,1,8.56,15.33,14.19,88.15,11.31,28.73,29.51,751.25,,
0.249839898,5/24/17,16,1,7.92,16.08,14.32,85.08,13.96,28.72,29.5,1089.25,,
0.032679657,5/24/17,17,1,8.78,15.82,13.76,83.67,12.67,28.73,29.51,956,,
0.636130574,5/25/17,6,1,4.96,12.64,12.36,94.8,13.2,28.81,29.59,83.8,,
0.656779414,5/25/17,7,1,7.88,13.19,12.48,92.88,15.84,28.83,29.61,415,,
0.546780026,5/25/17,8,1,8.84,13.93,12.72,89.04,15.2,28.84,29.63,727,,
0.355646672,5/25/17,9,1,9.7,14.74,12.92,86.77,13.03,28.86,29.64,1176.75,,
0.748065252,5/25/17,10,1,9.92,15.59,13.28,82.73,11.42,28.87,29.66,1585.5,,
0.933924003,5/25/17,11,1,9.96,16.08,13.61,80.88,11.76,28.89,29.67,1633.75,,
0.941590784,5/25/17,12,1,9.92,16.56,13.8,79.08,11.4,28.9,29.68,1581.5,,
0.452480438,5/25/17,13,1,9.96,17.54,13.86,77.88,14.6,28.9,29.68,2011.5,,
0.778389057,5/25/17,14,0.99,9.96,18.09,13.95,76.72,11.16,28.9,29.69,2182,,
0.057590953,5/25/17,15,0.97,10,18.51,13.62,73.93,11.84,28.91,29.69,3432,,
0.902372501,5/25/17,16,0.9,10,18.83,13.6,72.48,11.76,28.92,29.7,2753.25,,
0.83237484,5/25/17,17,0.14,10,18.77,13.66,72.4,8.2,28.92,29.71,1741.25,,
0.66247389,5/26/17,6,0,4.68,15.11,13.73,90.96,5.12,29.07,29.86,336,,
0.670286982,5/26/17,7,0,7.96,17.27,14.92,85.92,5.48,29.09,29.88,1096.75,,
0.315450033,5/26/17,8,0,10,20.03,15.76,74.92,9.04,29.1,29.89,1991.5,,
0.35575046,5/26/17,9,0,10,20.63,15.74,69.84,11.6,29.03,29.82,2936.25,,
0.686087467,5/26/17,10,0.01,10,21.68,16.53,71,15.4,28.99,29.79,1351.5,,
0.402813134,5/26/17,11,0,10,23.58,17.08,66.88,16.72,29.01,29.8,3562.25,,
0.841124812,5/26/17,12,0.62,10,24.38,16.9,59.06,14.12,29,29.8,3236.75,,
0.177199595,5/26/17,13,1,10,24.99,17.55,62.72,12.76,29.01,29.8,1585.25,,
0.098781426,5/26/17,14,0.55,10,25.63,18.2,64.24,15.08,28.98,29.77,2385.75,,
0.963437932,5/26/17,15,0.61,10,25.74,19.2,67.28,13.96,28.95,29.74,2561,,
0.250835599,5/26/17,16,0.84,8.82,23.72,19.85,72.48,17.52,28.94,29.73,1061,,
0.169672743,5/26/17,17,1,10,22.3,19.34,89.56,11.52,28.97,29.76,242,,
0.753575405,5/27/17,6,1,0.61,16.61,16.03,99.47,7.54,29.11,29.91,219.25,,
0.923531086,5/27/17,7,1,0.62,16.21,16.13,99.04,8.96,29.11,29.91,442,,
0.409017145,5/27/17,8,1,2.3,16.5,16.53,98.23,11.45,29.11,29.91,988,,
0.206287234,5/27/17,9,1,5.19,17.3,17.02,94.2,6.77,29.11,29.9,1225,,
0.87677596,5/27/17,10,1,9.84,18.73,17.49,87.96,5.08,29.13,29.92,1221.75,,
0.330147754,5/27/17,11,1,9.85,19.89,17.56,81.81,4.38,29.13,29.93,1822.75,,
0.913474149,5/27/17,12,1,10,20.73,17.76,79.6,3.08,29.13,29.92,1870.75,,
0.681079404,5/27/17,13,1,10,21.68,17.79,75.48,2.68,29.1,29.89,2962,,
0.694172181,5/27/17,14,0.64,10,22.68,17.85,73,2.74,29.08,29.88,3877.5,,
0.882891122,5/27/17,15,0.15,10,23.45,18.18,69.72,1.2,29.08,29.87,3920.5,,
0.316908483,5/27/17,16,0,10,23.6,18.32,68.36,2.16,29.07,29.86,2768.75,,
0.232298149,5/27/17,17,0,10,22.98,18.54,71.96,1.2,29.08,29.87,1461.5,,
0.623461986,5/28/17,6,0.6,6.74,18.07,17.34,92.67,2.89,28.95,29.74,318.25,,
0.081432907,5/28/17,7,0.59,6.71,19.33,18.14,89.11,1.95,28.95,29.74,655.25,,
0.592969482,5/28/17,8,1,6.92,20.5,19.21,89.88,6.16,28.95,29.74,1020.25,,
0.559145414,5/28/17,9,0.97,7.18,21.93,19.74,85.9,8.4,28.96,29.75,2239.5,,
0.32445555,5/28/17,10,0.89,9.92,23.6,20,76.16,6.81,28.96,29.75,3450,,
0.738033694,5/28/17,11,0.75,10,24.69,18.36,64.08,12.92,28.96,29.75,3042.75,,
0.052089225,5/28/17,12,0.83,10,24.64,18.27,62.24,13.84,28.97,29.76,2495.25,,
0.685874702,5/28/17,13,0.64,10,25.85,17.25,56.64,15.08,28.95,29.74,2340.25,,
0.103904515,5/28/17,14,0.73,10,25.62,16.38,55.28,17.2,28.97,29.76,3040.5,,
0.139920732,5/28/17,15,0.41,10,25.57,14.54,48.68,18.28,28.98,29.77,3125.5,,
0.262275853,5/28/17,16,0.42,10,25.38,12.39,42.32,18.2,28.99,29.78,2866.75,,
0.864193197,5/28/17,17,0.15,10,24.99,11.06,39.6,14.72,29,29.79,1890.25,,
0.680657682,5/29/17,6,0,10,18.27,13.22,70.64,7.68,29.09,29.88,263.5,,
0.882939527,5/29/17,7,0,10,20.87,13.09,58.64,6.4,29.09,29.88,1194.5,,
0.341783285,5/29/17,8,0,10,23.4,10.9,43.28,8,29.08,29.87,2463.5,,
0.197555542,5/29/17,9,0,10,25.25,9.07,34.52,10.76,29.08,29.87,3495,,
0.839077561,5/29/17,10,0,10,26.68,7.53,28.32,15.68,29.1,29.89,4248.75,,
0.31382771,5/29/17,11,0,10,27.32,8.05,28.16,16.72,29.11,29.9,4674.5,,
0.490910461,5/29/17,12,0.01,10,27.57,6.94,25.36,17.56,29.1,29.89,3883,,
0.982997931,5/29/17,13,0.43,10,27.69,6.6,25.32,19.72,29.09,29.88,4571,,
0.999069273,5/29/17,14,0.74,10,27.31,7.03,25.6,21.96,29.09,29.88,3142.5,,
0.872091338,5/29/17,15,0.83,10,27.38,8.08,28.52,21.72,29.08,29.87,1934.25,,
0.787326668,5/29/17,16,0.75,10,26.34,8.46,30.88,15.64,29.09,29.88,2720.75,,
0.816690801,5/29/17,17,0.63,10,25.41,8.46,32.56,17.76,29.08,29.87,1613.5,,
0.896137028,5/30/17,6,0.01,10,16.21,9.57,62.12,7.68,29.23,30.02,299,,
